CreatedDate,ClosedDate,Time,Longitude,Latitude,Agency,Borough
2015-09-29,2015-10-06,15,-73.963754610364,40.7076375732878,HPD,BROOKLYN
2015-11-02,2015-11-13,19,-73.9017566140875,40.8346059811775,HPD,BRONX
2015-08-27,2015-08-28,5,-73.8748746513658,40.8265296973413,DSNY,BRONX
2015-04-17,2015-04-20,18,-73.926945422314,40.6560018880872,DSNY,BROOKLYN
2015-06-18,2015-07-04,16,-73.9579642509572,40.6182463917878,DCA,BROOKLYN
2015-07-26,2015-07-26,24,-73.8913163534134,40.7461997465771,NYPD,QUEENS
2015-08-26,2015-08-27,8,-73.9051518204477,40.8434166006932,HPD,BRONX
2015-10-15,2015-10-17,11,-73.8841743108935,40.8810794379421,HPD,BRONX
2015-06-30,2015-07-16,6,-73.9019876419589,40.7538260013829,DEP,QUEENS
2015-02-11,2015-02-13,6,-73.9853688625853,40.7810781290681,DEP,MANHATTAN
2015-11-09,2015-11-10,15,-73.9883157975896,40.7165713975339,DEP,MANHATTAN
2015-07-29,2015-07-29,7,-73.9461260911226,40.6919717774477,NYPD,BROOKLYN
2015-04-20,2015-04-22,15,-73.8716073014804,40.6903015853497,DOT,BROOKLYN
2015-07-03,2015-07-03,1,-73.9179700289418,40.6716712741898,NYPD,BROOKLYN
2015-08-31,2015-09-14,15,-74.1588848136718,40.6223520490379,HPD,STATEN ISLAND
2015-11-27,2015-12-01,10,-73.8821227448504,40.6757133803254,HPD,BROOKLYN
2015-03-03,2015-04-01,9,-73.850123879127,40.8744639548969,DOT,BRONX
2015-11-09,2016-03-17,24,-73.7483148635297,40.7385624318477,DPR,QUEENS
2015-07-03,2015-07-07,7,-73.9220570952801,40.6539455821721,DSNY,BROOKLYN
2015-06-22,2015-08-22,15,-73.9560065798661,40.6427868186853,HPD,BROOKLYN
2015-06-15,2015-06-15,11,-73.9125297269281,40.834208437362,DEP,BRONX
2015-02-06,2015-02-06,13,-73.9121527088226,40.6106805602544,NYPD,BROOKLYN
2015-07-10,2015-07-11,23,-73.9086976845565,40.7747272471662,NYPD,QUEENS
2015-12-27,2015-12-29,0,-73.9109146404929,40.6936791124468,DOHMH,BROOKLYN
2015-11-15,2018-01-27,24,-73.9836836717282,40.7619635400705,DOB,MANHATTAN
2015-09-22,NA,21,-73.8887828993374,40.6813248434936,DPR,BROOKLYN
2015-08-01,2015-08-01,3,-73.9362303586303,40.6739747330147,NYPD,BROOKLYN
2015-12-01,2015-12-04,13,-73.9861008494489,40.6648487148695,DSNY,BROOKLYN
2015-03-09,2015-03-09,19,-73.9555594860564,40.6107412211887,NYPD,BROOKLYN
2015-11-07,2015-11-07,9,-73.8993049617822,40.7042917941881,NYPD,QUEENS
2015-09-03,2015-09-03,20,-73.838856815999,40.6878998798068,NYPD,QUEENS
2015-06-01,2015-06-05,1,-74.0083770390086,40.6366356287001,DSNY,BROOKLYN
2015-12-01,2016-01-04,9,-74.1312957401228,40.5585866711734,DOT,STATEN ISLAND
2015-02-17,2015-02-18,21,-73.8918140612126,40.7063984675321,NYPD,QUEENS
2015-01-28,2015-01-29,21,-73.892350754001,40.6443066323459,NYPD,BROOKLYN
2015-09-03,2015-09-03,22,-73.9404035353525,40.7240278007831,NYPD,BROOKLYN
2015-06-12,2015-06-15,14,-73.9123488482074,40.7685214797226,DEP,QUEENS
2015-03-10,2015-03-11,16,-73.8208522539902,40.7499269092752,NYPD,QUEENS
2015-11-23,2015-11-23,22,-73.9825266613135,40.7690996983353,DHS,MANHATTAN
2015-09-20,2016-02-29,21,-73.9474682057072,40.796382690695,DOB,MANHATTAN
2015-03-19,2015-03-19,1,-73.9595597885439,40.6541899543828,NYPD,BROOKLYN
2015-04-20,2015-04-21,14,-73.9041939187736,40.8560551796648,DOT,BRONX
2015-11-30,2015-11-30,7,-73.8820542890825,40.8693464674074,HPD,BRONX
2015-11-06,2015-12-31,17,-73.8900226045374,40.6641794083572,HPD,BROOKLYN
2015-12-21,2015-12-22,22,-73.9367303725556,40.6637205199336,NYPD,BROOKLYN
2015-09-25,2015-10-03,11,-73.9062991664872,40.6703366331623,HPD,BROOKLYN
2015-09-01,2016-01-28,8,-73.7909840555678,40.7092705538823,DOB,QUEENS
2015-12-22,2015-12-22,0,-73.8522117553002,40.6915848238235,NYPD,QUEENS
2015-08-19,2015-08-19,16,-73.9008741728962,40.7792797931441,DSNY,QUEENS
2015-10-28,2015-10-29,17,-73.9384807138753,40.6691918125634,HPD,BROOKLYN
2015-10-07,2015-10-07,9,-74.078750823792,40.6086834515405,DEP,STATEN ISLAND
2015-10-26,2015-10-27,5,-73.9533296982998,40.8225039986114,HPD,MANHATTAN
2015-08-28,2015-09-17,9,-73.9254050726464,40.660485872076,HPD,BROOKLYN
2015-08-20,2015-08-26,19,-73.9455015591495,40.639875591618,HPD,BROOKLYN
2015-06-23,2015-06-23,11,-74.0032447048016,40.6032564748453,NYPD,BROOKLYN
2015-05-03,2015-05-08,15,-74.1718512388755,40.5615222498872,DEP,STATEN ISLAND
2015-06-22,2015-06-22,23,-73.9866133773504,40.6434916299645,NYPD,BROOKLYN
2015-01-21,2015-01-21,16,-73.9288630322153,40.8315271048226,NYPD,BRONX
2015-04-05,2015-04-13,10,-73.9206867370019,40.6516307931722,DEP,BROOKLYN
2015-08-24,2015-08-26,7,-74.0039032363355,40.7180239023845,DEP,MANHATTAN
2015-06-10,2015-06-10,6,-73.855388482773,40.7265736570676,DEP,QUEENS
2015-08-28,2015-08-27,11,-73.8511519156574,40.8610437050206,DOT,BRONX
2015-02-27,2015-02-28,20,-73.8794743015977,40.8445371724623,NYPD,BRONX
2015-10-19,2015-10-27,20,-73.9040389278413,40.7029069862207,HPD,QUEENS
2015-06-14,2015-06-14,2,-73.8607678007654,40.7162380239767,NYPD,QUEENS
2015-02-18,2015-02-19,22,-73.7340008728279,40.6804261074539,NYPD,QUEENS
2015-11-16,2016-02-10,10,-73.7539647726281,40.746674431676,DOT,QUEENS
2015-08-20,2015-09-21,9,-73.9225335593719,40.8395293518895,HPD,BRONX
2015-12-22,2015-12-29,9,-73.9380986663113,40.7545784247582,HPD,QUEENS
2015-09-17,2015-09-17,9,-74.1506362400968,40.6353899422369,NYPD,STATEN ISLAND
2015-12-16,2015-12-17,15,-73.9316177230618,40.7741612440808,HPD,QUEENS
2015-07-26,2015-07-26,17,-73.7913516608745,40.670188332039,NYPD,QUEENS
2015-07-22,2015-07-22,10,-73.7526260453565,40.7689727026552,DSNY,QUEENS
2015-01-03,2015-01-08,11,-73.9560715203862,40.5988784079187,DSNY,BROOKLYN
2015-03-26,2015-03-27,23,-73.9030701247306,40.8656716717569,NYPD,BRONX
2015-10-31,2015-11-01,23,-73.9618266328692,40.6479902646913,NYPD,BROOKLYN
2015-07-16,2015-07-22,16,-73.8634012921164,40.8798627801224,DOT,BRONX
2015-02-16,2015-02-16,5,-73.9312115560449,40.8003649706409,DEP,MANHATTAN
2015-06-02,2015-06-02,11,-73.9942257341298,40.6206034743365,DSNY,BROOKLYN
2015-10-23,2015-10-27,9,-73.9104833422613,40.8483915267691,HPD,BRONX
2015-03-30,2015-03-30,7,-73.963875105868,40.6383704541812,NYPD,BROOKLYN
2015-09-29,2015-10-08,14,-73.7578302209075,40.6632167663133,DOT,QUEENS
2015-03-24,2015-03-25,16,-73.9319504165489,40.7065115356443,NYPD,BROOKLYN
2015-12-17,2015-12-18,21,-73.927761161661,40.8645589560401,NYPD,MANHATTAN
2015-01-26,2015-02-19,10,-73.9163767291742,40.8124950837727,DOT,BRONX
2015-09-10,2015-09-10,17,-73.9816214890678,40.7786073303042,DEP,MANHATTAN
2015-07-14,2015-07-14,24,-73.8615706310352,40.6857473491478,DEP,QUEENS
2015-03-03,2015-03-03,4,-73.9366740161157,40.8255948400545,NYPD,MANHATTAN
2015-04-15,2015-04-23,10,-73.9542166593345,40.7096735342509,DOE,BROOKLYN
2015-10-11,2015-10-18,8,-73.9849632611501,40.6104469013334,DEP,BROOKLYN
2015-10-09,2015-10-13,11,-73.7804047078689,40.6709859035137,DOT,QUEENS
2015-09-24,2015-09-25,8,-74.0103915730962,40.7320217616472,DOT,MANHATTAN
2015-05-28,2015-05-28,20,-73.9666556391538,40.7054206807099,NYPD,BROOKLYN
2015-06-04,2015-06-05,19,-73.9242580048188,40.7438079947508,NYPD,QUEENS
2015-12-24,2015-12-24,17,-74.0148094091285,40.6247527896062,NYPD,BROOKLYN
2015-03-07,2015-03-09,24,-73.8345057033419,40.8400047942156,DSNY,BRONX
2015-12-30,2015-12-30,2,-73.9604544316063,40.7074635667109,NYPD,BROOKLYN
2015-02-03,2015-02-08,19,-73.9492929347689,40.6482983268672,DSNY,BROOKLYN
2015-07-30,2015-08-10,18,-73.8096890079053,40.7057457754467,DOT,QUEENS
2015-03-23,2015-03-23,11,-73.932702706813,40.7759102812066,DSNY,QUEENS
2015-04-11,2015-04-12,22,-73.9057092554071,40.6286291494383,NYPD,BROOKLYN
2015-05-08,2015-05-12,8,-73.9564445933399,40.7445959390881,DEP,QUEENS
2015-08-08,2015-08-09,23,-73.9200351709317,40.8284197941123,NYPD,BRONX
2015-09-17,2015-10-05,0,-74.0039336505868,40.7443680590372,DOHMH,MANHATTAN
2015-07-08,2015-07-14,13,-73.9595923115895,40.6361951576013,DEP,BROOKLYN
2015-04-27,2015-04-27,13,-73.8885978034868,40.8827690325224,DOT,BRONX
2015-07-20,2015-07-30,20,-73.9711259590916,40.6102164402651,DEP,BROOKLYN
2015-04-06,2015-04-06,13,-73.9300582221275,40.8667643633209,NYPD,MANHATTAN
2015-08-19,2015-09-16,14,-73.9169941149769,40.867817902831,HPD,MANHATTAN
2015-10-25,2015-10-26,9,-73.9145119608809,40.8214716976816,NYPD,BRONX
2015-12-13,2015-12-13,17,-73.8958365402412,40.8581668472389,NYPD,BRONX
2015-11-09,2015-11-11,15,-73.7259372805894,40.724751829732,NYPD,QUEENS
2015-10-22,2015-10-22,13,-73.8270573159582,40.7454048042065,NYPD,QUEENS
2015-07-18,2015-08-18,16,-73.8768530099747,40.7474203288567,HPD,QUEENS
2015-03-27,2015-03-27,21,-73.8600978191918,40.7587342686042,NYPD,QUEENS
2015-11-16,2015-12-07,10,-73.9112992239104,40.8410061476483,HPD,BRONX
2015-09-15,2015-09-16,11,-73.7585469428775,40.6096014012455,DSNY,QUEENS
2015-02-20,2015-02-20,24,-73.8956604016394,40.8690521662781,NYPD,BRONX
2015-01-10,2015-01-13,8,-73.9473832710488,40.6296713461785,DSNY,BROOKLYN
2015-06-20,2015-06-20,20,-73.9563197154905,40.7424110703485,NYPD,QUEENS
2015-01-20,2015-01-21,23,-73.8966070485658,40.8578409207474,NYPD,BRONX
2015-05-18,2015-07-18,21,-73.9191843218758,40.6989140012331,DOHMH,BROOKLYN
2015-12-05,2015-12-09,8,-73.9045481789839,40.858575109964,HPD,BRONX
2015-06-24,2015-06-24,10,-73.9368819769618,40.842527084427,DEP,MANHATTAN
2015-03-05,2015-03-07,9,-73.8858086942671,40.6622072945129,DEP,BROOKLYN
2015-07-30,2015-08-14,17,-73.9766509141645,40.6820185003268,DOB,BROOKLYN
2015-03-10,2015-03-13,14,-73.8440412559039,40.72211782199,DOT,QUEENS
2015-01-31,2015-02-27,11,-73.9731914552748,40.6506312120925,DOT,BROOKLYN
2015-08-07,2015-08-24,13,-73.9274955262169,40.836285584913,HPD,BRONX
2015-09-09,2015-09-29,18,-73.8922644398751,40.6442022496207,DOE,BROOKLYN
2015-12-30,2015-12-31,0,-73.9898316839387,40.6876828838087,DSNY,BROOKLYN
2015-11-25,2015-11-25,20,-73.8826182063035,40.6707321149448,NYPD,BROOKLYN
2015-11-13,2015-11-14,23,-73.9136958810356,40.8489703632424,NYPD,BRONX
2015-05-01,2015-05-02,23,-73.9695992896526,40.7912195813234,NYPD,MANHATTAN
2015-11-16,2015-11-16,16,-73.8603091708585,40.8731016406311,DSNY,BRONX
2015-05-21,NA,14,-73.9406682697585,40.6414432172191,DPR,BROOKLYN
2015-07-21,2015-08-20,24,-73.9840890461714,40.6970144478294,DOB,BROOKLYN
2015-10-08,2015-10-08,24,-73.9596848260895,40.6917961711866,DOB,BROOKLYN
2015-08-28,2015-08-28,23,-73.9598391201033,40.6810916170258,NYPD,BROOKLYN
2015-05-27,2015-06-01,8,-74.1406921881168,40.5653854199472,DPR,STATEN ISLAND
2015-07-18,2015-07-18,19,-74.0133594535603,40.7057650858658,NYPD,MANHATTAN
2015-06-21,2015-06-21,16,-73.8601154234827,40.7589456355523,NYPD,QUEENS
2015-03-06,2015-03-07,21,-73.7844848334455,40.8418654364222,NYPD,BRONX
2015-05-01,2015-05-13,17,-73.7679332344863,40.6602046000552,DOHMH,QUEENS
2015-12-14,2015-12-15,24,-73.8918961117074,40.8270574275223,DOT,BRONX
2015-05-05,2015-05-05,19,-73.9233735760773,40.6404942764782,DSNY,BROOKLYN
2015-07-19,2015-07-20,19,-73.9161074369574,40.8570415718184,NYPD,BRONX
2015-09-12,2015-09-12,21,-73.8809821211707,40.6805375229175,NYPD,BROOKLYN
2015-11-10,2015-11-12,15,-74.0382669445725,40.6163702698326,HPD,BROOKLYN
2015-06-10,2015-08-20,24,-73.9345859061861,40.6671859760484,HPD,BROOKLYN
2015-12-07,2015-12-08,14,-74.078252021757,40.5795010784528,DSNY,STATEN ISLAND
2015-08-10,2015-08-10,20,-73.9487587082663,40.6776040980556,NYPD,BROOKLYN
2015-08-24,NA,10,-73.938610610183,40.8413834738986,DSNY,MANHATTAN
2015-10-08,2015-10-27,8,-73.9589476840324,40.6181204867318,DOT,BROOKLYN
2015-11-27,2015-11-30,20,-73.8634177974338,40.8683076306796,HPD,BRONX
2015-08-01,2015-08-19,8,-73.9690124642324,40.694176030688,DPR,BROOKLYN
2015-10-18,2015-10-26,24,-73.9632567447307,40.675133854604,HPD,BROOKLYN
2015-02-23,2015-02-24,11,-73.927996870018,40.8672434173839,EDC,MANHATTAN
2015-02-07,2015-02-07,0,-73.9676362986291,40.8027716088137,NYPD,MANHATTAN
2015-06-02,2015-06-03,14,-73.8148533071713,40.7033635025233,NYPD,QUEENS
2015-10-14,2015-10-19,9,-73.908977350749,40.636157996575,DOT,BROOKLYN
2015-10-12,NA,14,-73.7538445157493,40.6034046329848,DOT,QUEENS
2015-10-30,2015-11-04,22,-73.9397845052906,40.7942352989381,HPD,MANHATTAN
2015-11-12,2015-11-13,21,-73.9501755423814,40.6631617046473,NYPD,BROOKLYN
2015-12-28,2015-12-31,3,-73.9047080060206,40.8630875297527,HPD,BRONX
2015-09-12,2015-09-12,0,-73.9562916033582,40.7357550354295,NYPD,BROOKLYN
2015-07-26,2015-07-26,0,-73.8727615533068,40.7449154125771,NYPD,QUEENS
2015-08-20,2015-08-21,22,-74.1161391526256,40.6361353713471,NYPD,STATEN ISLAND
2015-05-13,2015-05-26,11,-73.8978226838636,40.8830794837408,DOT,BRONX
2015-09-14,2015-09-14,4,-73.9061181940744,40.8475646448272,NYPD,BRONX
2015-08-01,2015-08-01,0,-73.9436881087397,40.8204329206229,NYPD,MANHATTAN
2015-10-22,2015-10-30,0,-73.9495386644196,40.7760451418625,DOHMH,MANHATTAN
2015-11-25,2015-12-02,8,-73.8795055075197,40.7454990633702,HPD,QUEENS
2015-12-24,2015-12-30,0,-73.9035612864996,40.7413881213389,DOHMH,QUEENS
2015-09-07,2015-09-07,23,-73.8767938189347,40.7501540374242,NYPD,QUEENS
2015-08-18,2015-08-27,9,-73.9432581375251,40.6721586271022,HPD,BROOKLYN
2015-04-28,NA,11,-74.0223497975706,40.6265274503363,DPR,BROOKLYN
2015-11-28,2015-11-28,15,-73.9779333280362,40.6091831610945,NYPD,BROOKLYN
2015-08-03,2015-09-09,19,-73.9457293085834,40.8028759106622,HPD,MANHATTAN
2015-10-20,2015-11-13,18,-73.9869480991008,40.7560353088325,TLC,MANHATTAN
2015-05-18,2015-05-19,17,-73.9810012927035,40.6997120854714,NYPD,BROOKLYN
2015-09-07,2015-09-07,16,-73.9856109281644,40.7470159105558,NYPD,MANHATTAN
2015-04-08,2015-04-08,2,-73.9401822682408,40.7977075886591,NYPD,MANHATTAN
2015-02-13,2015-02-14,8,-73.9901323141366,40.7516577554537,DSNY,MANHATTAN
2015-02-11,2015-02-24,24,-74.1601128941253,40.553153810508,DPR,STATEN ISLAND
2015-03-24,2015-04-09,11,-73.9821264338384,40.7134141278337,DSNY,MANHATTAN
2015-11-25,2015-11-27,1,-73.8319572674432,40.7629537615421,DSNY,QUEENS
2015-06-02,2015-06-02,20,-73.9285571243435,40.8572887419242,NYPD,MANHATTAN
2015-08-29,2015-08-29,22,-73.9554370566059,40.8211214946017,NYPD,MANHATTAN
2015-07-09,2015-07-09,22,-73.9832064194823,40.7792855219694,NYPD,MANHATTAN
2015-06-23,2015-06-23,7,-73.9959258558886,40.7402509281238,NYPD,MANHATTAN
2015-05-15,2015-07-15,9,-73.9523074905194,40.650684833309,DOHMH,BROOKLYN
2015-11-03,2015-11-04,11,-73.8420372935966,40.9009229594866,NYPD,BRONX
2015-02-01,2015-02-01,0,-73.8817495376732,40.7581025339414,NYPD,QUEENS
2015-11-03,2015-11-04,9,-73.9523790137571,40.7271925923738,DSNY,BROOKLYN
2015-07-23,2015-07-24,22,-73.9431923835936,40.5969898314542,DSNY,BROOKLYN
2015-11-20,2015-11-21,23,-73.8353303882519,40.7448240625299,NYPD,QUEENS
2015-03-28,2015-03-29,21,-73.99006878517,40.6209655028747,NYPD,BROOKLYN
2015-11-09,2016-04-19,14,-74.010994709663,40.6480015640086,DSNY,BROOKLYN
2015-07-27,2015-08-24,13,-73.7370607909112,40.6633248753959,HPD,QUEENS
2015-04-20,2015-04-22,14,-73.7862763622581,40.8467049577157,DCA,BRONX
2015-05-12,2015-05-12,11,-73.9854274544151,40.6783446952543,NYPD,BROOKLYN
2015-10-20,2015-10-22,2,-73.8811483380081,40.7046065953735,DEP,QUEENS
2015-11-10,2015-11-18,15,-73.9878519082966,40.7283600861117,HPD,MANHATTAN
2015-09-14,NA,14,-73.9418243009355,40.6834883402765,DPR,BROOKLYN
2015-09-16,2015-09-17,24,-73.8249360529009,40.6860515232699,DSNY,QUEENS
2015-11-20,2015-11-20,3,-74.0061513889883,40.6086251765526,NYPD,BROOKLYN
2015-03-04,2015-03-04,20,-73.9457392692754,40.8128118163289,NYPD,MANHATTAN
2015-12-21,2015-12-21,15,-73.9521644731662,40.6088926113179,NYPD,BROOKLYN
2015-01-15,2015-01-16,16,-74.124893411441,40.631729041581,DOT,STATEN ISLAND
2015-06-12,2015-06-12,24,-74.0070170208741,40.6549544094125,NYPD,BROOKLYN
2015-11-10,2015-11-16,13,-73.928472249077,40.674022322119,HPD,BROOKLYN
2015-05-08,2015-05-09,21,-74.1364739788152,40.6200203142262,NYPD,STATEN ISLAND
2015-03-03,2015-03-04,0,-73.9655926756971,40.8012614175033,DOHMH,MANHATTAN
2015-06-07,2015-06-07,13,-73.8979544788969,40.7453796490222,NYPD,QUEENS
2015-08-30,2015-08-31,21,-74.1212885798593,40.6345572903226,NYPD,STATEN ISLAND
2015-08-08,2015-08-08,20,-73.9128139477965,40.8765374598589,NYPD,BRONX
2015-08-03,2015-08-04,23,-73.9049386400089,40.8433752545692,NYPD,BRONX
2015-08-26,2015-08-27,17,-73.9819892774476,40.740422511208,DOT,MANHATTAN
2015-05-31,NA,24,-73.9095161560969,40.7489739561261,DPR,QUEENS
2015-11-22,2015-11-22,18,-73.8875676699671,40.6728862197356,NYPD,BROOKLYN
2015-07-16,2015-07-31,10,-73.8317912383054,40.711486569246,DPR,QUEENS
2015-10-08,2015-11-02,24,-73.9848825818233,40.7599627857274,DOT,MANHATTAN
2015-03-24,2015-03-24,9,-73.7140632478583,40.7476252954959,DSNY,QUEENS
2015-06-02,2015-06-03,22,-73.9323172994208,40.771449854698,NYPD,QUEENS
2015-01-18,NA,10,-73.9146795805325,40.6991907163483,DOHMH,BROOKLYN
2015-10-25,2015-11-13,24,-73.9470203877253,40.8235744568372,DOB,MANHATTAN
2015-11-28,2015-11-28,13,-73.9995960059756,40.711782381358,NYPD,MANHATTAN
2015-03-11,2015-03-12,10,-74.0742503774912,40.626181760948,DSNY,STATEN ISLAND
2015-11-21,2015-11-22,23,-73.951220174454,40.8217922436831,NYPD,MANHATTAN
2015-06-21,2015-06-22,16,-73.894101279427,40.6924571703521,NYPD,QUEENS
2015-05-20,2015-05-21,10,-73.8275413465286,40.7536013630165,DSNY,QUEENS
2015-09-15,2015-09-16,20,-73.9273683629649,40.8666995735082,NYPD,MANHATTAN
2015-07-20,2015-07-20,20,-73.9293224715851,40.8616587764479,DEP,MANHATTAN
2015-09-30,2015-10-02,15,-74.0077655983585,40.7387493591511,DEP,MANHATTAN
2015-11-22,2015-11-22,5,-73.9099175517036,40.6549769877517,NYPD,BROOKLYN
2015-06-10,2015-06-18,9,-74.0096284175432,40.6694246956381,DOT,BROOKLYN
2015-01-31,2015-01-31,1,-73.9059293755732,40.7050494646395,NYPD,QUEENS
2015-09-15,2015-09-21,14,-73.9257162636283,40.8341710243776,HPD,BRONX
2015-07-27,2015-08-13,9,-73.958774972642,40.7111354708135,HPD,BROOKLYN
2015-08-19,2015-07-30,14,-73.8803293177448,40.8213013080406,DOT,BRONX
2015-08-18,2015-09-11,0,-73.74439031824,40.6939457517174,DOHMH,QUEENS
2015-12-29,2015-12-31,14,-74.0020730444124,40.6785981185831,DSNY,BROOKLYN
2015-12-08,2015-12-08,13,-73.9361316434289,40.7921144006673,NYPD,MANHATTAN
2015-02-25,2015-03-03,15,-73.9665863939814,40.7644163945748,DOT,MANHATTAN
2015-09-24,2015-10-19,24,-73.8769830636851,40.8392098038135,DEP,BRONX
2015-01-13,2015-01-13,15,-73.7450848749344,40.6547050773258,DEP,QUEENS
2015-08-05,2015-08-06,23,-73.9279473806196,40.862865593544,NYPD,MANHATTAN
2015-04-01,2015-04-03,11,-73.8656203563829,40.9019710951934,DOT,BRONX
2015-08-06,2015-08-06,7,-74.0110862486687,40.6133403632753,NYPD,BROOKLYN
2015-10-04,2015-10-04,3,-74.0886083023236,40.6196252617423,DEP,STATEN ISLAND
2015-12-22,2015-12-28,24,-73.9166111145726,40.818605003182,HPD,BRONX
2015-09-15,2015-09-15,18,-73.9200472968988,40.6499258396992,DEP,BROOKLYN
2015-09-13,2015-09-13,21,-73.9568918214003,40.6167336137532,NYPD,BROOKLYN
2015-05-25,2015-05-27,21,-74.0797471445244,40.6377446224857,DSNY,STATEN ISLAND
2015-09-05,2015-09-28,17,-73.8861071281945,40.7133015361886,HPD,QUEENS
2015-10-25,2015-10-25,8,-73.813238619809,40.7261479517372,NYPD,QUEENS
2015-05-16,2015-05-16,21,-73.9295886838246,40.7707043950066,NYPD,QUEENS
2015-07-23,2015-07-25,7,-73.9363762178418,40.6722373704193,DSNY,BROOKLYN
2015-12-07,2015-12-08,13,-74.0255486451269,40.6355296910792,DCA,BROOKLYN
2015-06-12,2015-06-18,15,-73.8432121072347,40.6743192489393,DOT,QUEENS
2015-08-23,2015-09-22,20,-73.8648172041743,40.8539929128947,HPD,BRONX
2015-10-08,NA,9,-73.8821670623226,40.8465134002005,DPR,BRONX
2015-10-28,2015-11-06,13,-73.7654297504064,40.6761741820718,DOT,QUEENS
2015-07-02,2015-07-02,21,-73.9616715302441,40.7109745306769,NYPD,BROOKLYN
2015-08-24,2015-08-24,13,-73.9922778111206,40.7378271253156,DOT,MANHATTAN
2015-11-08,2015-11-08,1,-73.9604544316063,40.7074635667109,NYPD,BROOKLYN
2015-09-02,2015-09-02,9,-73.7782459902329,40.7163392071544,DEP,QUEENS
2015-08-17,2015-08-13,9,-73.8923961370136,40.6697919824893,DOT,BROOKLYN
2015-10-20,2015-12-16,15,-73.9287082452818,40.8073625013368,DOB,BRONX
2015-09-03,2015-09-13,19,-73.7980219319195,40.7066618616003,HPD,QUEENS
2015-07-22,2015-07-27,7,-73.7355066284715,40.7162077778725,DSNY,QUEENS
2015-02-03,2015-02-03,9,-73.8293353862959,40.761981011375,NYPD,QUEENS
2015-08-07,2015-10-21,10,-73.9917873532958,40.7646844424579,TLC,MANHATTAN
2015-10-01,2015-10-01,0,-73.961229569487,40.813465820159,NYPD,MANHATTAN
2015-08-20,2015-08-21,17,-73.9931198748054,40.7603450915407,DSNY,MANHATTAN
2015-04-26,2015-04-26,22,-74.1596500271713,40.5567282016928,NYPD,STATEN ISLAND
2015-12-30,2016-01-04,0,-73.958019348386,40.6451865132156,DOHMH,BROOKLYN
2015-12-04,2015-12-04,10,-73.9979175663997,40.6329084935266,NYPD,BROOKLYN
2015-09-27,2015-09-28,21,-73.8619319318832,40.856050769492,NYPD,BRONX
2015-05-06,2015-05-06,0,-73.9083040733892,40.6987356716286,NYPD,QUEENS
2015-04-29,2015-04-29,22,-73.8899757518744,40.6685463083219,NYPD,BROOKLYN
2015-08-09,2015-08-09,3,-73.915164473667,40.6723993503207,NYPD,BROOKLYN
2015-03-11,2015-03-11,16,-73.982515581382,40.742547029631,DEP,MANHATTAN
2015-12-27,2015-12-28,15,-73.8077606133869,40.7203282695909,DEP,QUEENS
2015-08-09,2015-08-10,21,-73.8026325687201,40.6953202233103,NYPD,QUEENS
2015-10-14,2015-10-15,11,-73.9998883040375,40.6378957909194,DSNY,BROOKLYN
2015-10-02,2015-10-19,19,-73.9319036730623,40.6180994133411,HPD,BROOKLYN
2015-12-20,2015-12-22,14,-73.9188683743859,40.8073999120553,HPD,BRONX
2015-09-26,2015-09-26,6,-73.7105481758572,40.7459312305593,NYPD,QUEENS
2015-04-24,NA,11,-73.8434617148335,40.833690729335,DPR,BRONX
2015-09-30,NA,13,-73.9583290526948,40.7839754530169,DPR,MANHATTAN
2015-03-10,2015-03-11,21,-73.8293465254619,40.7435445301336,NYPD,QUEENS
2015-09-30,2015-11-08,10,-73.9574907972587,40.6207384890936,HPD,BROOKLYN
2015-11-09,2015-11-09,13,-73.9629253961777,40.804257831285,DEP,MANHATTAN
2015-02-07,2015-02-24,10,-73.8971736978971,40.8303696368978,DSNY,BRONX
2015-06-07,2015-06-07,2,-73.8358881204614,40.8700201351036,NYPD,BRONX
2015-04-11,2015-04-11,20,-73.9249165146011,40.8383616811233,NYPD,BRONX
2015-09-15,2015-09-17,23,-73.9287277435673,40.8667415916192,DOT,MANHATTAN
2015-06-29,2015-06-29,18,-73.854327949506,40.8601776878623,NYPD,BRONX
2015-05-27,2015-05-28,22,-74.010882879036,40.6472796965468,NYPD,BROOKLYN
2015-04-14,2015-04-15,11,-73.951149675866,40.7554081225359,DOT,QUEENS
2015-08-06,2016-11-01,17,-73.9434323483813,40.6240206915049,DPR,BROOKLYN
2015-05-28,2015-05-28,10,-74.2056302520867,40.5401312781926,DSNY,STATEN ISLAND
2015-02-18,2015-03-06,16,-73.9362608105971,40.7137821367273,DCA,BROOKLYN
2015-01-09,2015-01-10,23,-73.7689919322773,40.6802601373967,NYPD,QUEENS
2015-09-23,2015-10-08,0,-73.9477535497154,40.6628998760796,DOHMH,BROOKLYN
2015-03-23,2015-06-18,9,-74.1262915058053,40.6128076492222,DEP,STATEN ISLAND
2015-06-02,2015-06-03,24,-73.9479938206522,40.8262839349638,DSNY,MANHATTAN
2015-05-12,2015-05-13,13,-74.0754183980346,40.5918408592166,DSNY,STATEN ISLAND
2015-07-15,2015-07-15,18,-73.9712244852196,40.7827058377047,NYPD,MANHATTAN
2015-01-06,2015-01-07,10,-73.9065469573294,40.6684374481433,DSNY,BROOKLYN
2015-01-12,2015-01-12,19,-73.9777385508342,40.7504702961068,NYPD,MANHATTAN
2015-11-11,2015-11-30,24,-73.9156854634405,40.7735742922147,HPD,QUEENS
